Airline,Duration,stops,class,depature time,arrival time,Price,Season,Source_CMN,Source_IST,Source_PAR,Source_ROM,Destination_CMN,Destination_IST,Destination_PAR,Destination_ROM
19,490.0,1,0,1,0,10619.7,3,0,1,0,0,0,0,0,1
15,355.0,1,1,4,0,3082.17,3,0,0,0,1,1,0,0,0
19,515.0,1,1,1,0,5615.61,0,0,1,0,0,1,0,0,0
20,325.0,0,1,5,3,2394.21,3,0,1,0,0,1,0,0,0
19,420.0,1,0,4,2,4572.75,3,0,0,1,0,0,1,0,0
29,225.0,0,0,0,2,10327.59,3,0,1,0,0,0,0,1,0
9,530.0,1,0,0,5,5077.8,3,0,1,0,0,0,0,1,0
19,375.0,1,0,4,2,5077.8,3,0,0,0,1,0,1,0,0
23,435.0,1,1,0,3,1209.39,0,1,0,0,0,0,0,0,1
29,215.0,0,0,4,0,8681.4,0,0,0,1,0,0,1,0,0
21,300.0,0,0,0,0,19549.53,2,0,1,0,0,1,0,0,0
21,185.0,0,0,0,0,7409.22,2,0,0,1,0,1,0,0,0
21,185.0,0,1,0,2,1463.28,1,0,0,1,0,1,0,0,0
19,360.0,1,0,2,5,6360.9,1,0,1,0,0,0,0,1,0
29,230.0,0,0,5,5,12547.08,3,0,1,0,0,0,0,1,0
21,275.0,0,0,2,5,17592.12,3,1,0,0,0,0,1,0,0
10,425.0,1,0,4,2,6734.91,0,0,0,1,0,0,0,0,1
16,340.0,1,1,4,0,2271.36,1,0,0,1,0,1,0,0,0
29,210.0,0,0,0,2,8681.4,0,0,0,1,0,0,1,0,0
9,420.0,1,0,0,5,4340.7,2,0,1,0,0,0,0,1,0
28,525.0,1,0,4,5,6606.6,2,1,0,0,0,0,1,0,0
6,325.0,1,1,4,0,1012.83,2,0,0,0,1,0,1,0,0
16,360.0,1,1,0,2,3084.9,2,1,0,0,0,0,0,0,1
27,490.0,1,1,4,2,2492.49,3,0,0,0,1,1,0,0,0
29,220.0,0,0,4,0,13486.2,2,0,1,0,0,0,0,1,0
29,225.0,0,1,2,5,2320.5,0,0,1,0,0,0,0,1,0
22,395.0,1,1,4,0,1108.38,0,0,0,1,0,0,0,0,1
16,375.0,1,0,1,0,4395.3,2,0,0,1,0,1,0,0,0
16,390.0,1,0,0,5,3931.2,0,1,0,0,0,0,0,1,0
19,420.0,1,0,0,5,5077.8,3,0,0,0,1,0,1,0,0
9,440.0,1,0,0,3,4586.4,0,0,0,1,0,0,1,0,0
4,545.0,1,0,4,2,9604.14,2,1,0,0,0,0,0,0,1
23,315.0,1,1,4,0,1831.83,2,0,0,1,0,1,0,0,0
16,360.0,1,1,0,2,4313.4,0,1,0,0,0,0,0,0,1
15,220.0,1,0,0,2,4654.65,1,0,0,0,1,0,0,1,0
8,370.0,1,0,4,0,6309.03,0,0,0,0,1,0,0,1,0
22,250.0,1,0,0,2,6317.22,2,0,0,0,1,0,0,1,0
2,280.0,0,1,0,5,1670.76,3,1,0,0,0,0,1,0,0
29,220.0,0,1,0,2,1911.0,2,0,1,0,0,0,0,1,0
15,350.0,1,1,4,0,3090.36,3,0,0,0,1,1,0,0,0
16,425.0,1,0,4,0,4395.3,1,0,0,1,0,1,0,0,0
4,380.0,1,1,4,2,6142.5,0,1,0,0,0,0,0,0,1
23,410.0,1,0,4,0,4752.93,2,0,0,1,0,1,0,0,0
22,445.0,1,0,0,5,4870.32,2,0,0,0,1,0,0,1,0
16,335.0,1,0,0,2,4395.3,2,0,0,1,0,1,0,0,0
21,185.0,0,0,0,0,7772.31,1,0,0,1,0,1,0,0,0
21,185.0,0,0,5,5,7207.2,2,0,0,1,0,1,0,0,0
0,270.0,1,0,4,0,8476.65,2,0,0,0,1,0,1,0,0
4,380.0,1,1,0,5,1938.3,1,1,0,0,0,0,0,0,1
29,210.0,0,0,0,2,10513.23,2,0,0,1,0,0,1,0,0
29,300.0,0,1,0,0,3267.81,1,0,1,0,0,1,0,0,0
29,225.0,0,0,4,4,10278.45,3,0,1,0,0,0,0,1,0
9,505.0,1,0,0,3,6961.5,2,0,0,0,1,0,1,0,0
21,285.0,0,0,2,5,17103.45,1,1,0,0,0,0,1,0,0
4,190.0,0,1,2,5,2113.02,0,0,0,1,0,1,0,0,0
4,220.0,0,1,1,4,4176.9,2,0,1,0,0,0,0,1,0
6,320.0,1,1,1,4,1796.34,1,0,1,0,0,0,0,1,0
16,375.0,1,0,1,0,4370.73,1,0,0,1,0,1,0,0,0
4,185.0,0,1,4,0,1842.75,0,1,0,0,0,0,0,1,0
29,220.0,0,0,0,5,8506.68,1,0,0,1,0,0,1,0,0
23,410.0,1,1,4,0,1365.0,0,0,0,1,0,1,0,0,0
29,210.0,0,1,2,5,1313.13,3,0,0,1,0,0,1,0,0
15,305.0,1,0,0,2,5050.5,2,0,0,0,1,0,0,1,0
4,330.0,1,0,4,0,5460.0,1,1,0,0,0,0,0,0,1
22,250.0,1,0,0,2,8198.19,0,0,0,0,1,0,0,1,0
28,340.0,1,0,3,4,6366.36,1,1,0,0,0,0,0,0,1
27,195.0,0,1,0,0,2290.47,2,0,0,1,0,1,0,0,0
29,230.0,0,1,0,0,1823.64,3,0,1,0,0,0,0,1,0
19,425.0,1,1,3,4,3276.0,2,1,0,0,0,0,0,0,1
29,285.0,0,0,2,5,11209.38,2,1,0,0,0,0,1,0,0
4,195.0,0,1,0,2,1681.68,3,1,0,0,0,0,0,1,0
16,570.0,1,0,0,3,4168.71,1,1,0,0,0,0,0,0,1
0,505.0,1,1,4,5,1758.12,0,0,0,0,1,0,1,0,0
29,220.0,0,1,4,0,2921.1,0,0,1,0,0,0,0,1,0
3,350.0,1,0,4,0,4231.5,0,0,0,0,1,0,0,1,0
17,565.0,2,0,1,0,9991.8,0,0,0,0,1,1,0,0,0
15,450.0,1,1,2,5,2347.8,0,0,1,0,0,0,0,1,0
17,350.0,1,0,2,5,8121.75,3,0,1,0,0,0,0,1,0
16,405.0,1,1,1,0,1471.47,0,0,0,0,1,1,0,0,0
23,385.0,1,1,0,2,1162.98,3,1,0,0,0,0,0,0,1
29,215.0,0,1,0,5,1916.46,3,0,0,1,0,0,1,0,0
9,410.0,1,0,0,2,7234.5,0,0,1,0,0,0,0,1,0
29,215.0,0,0,2,5,10622.43,1,1,0,0,0,0,1,0,0
21,265.0,0,0,4,0,8408.4,0,1,0,0,0,0,1,0,0
4,195.0,0,0,0,2,8790.6,0,1,0,0,0,0,0,1,0
21,185.0,0,0,4,4,7220.85,1,0,0,1,0,1,0,0,0
6,255.0,1,1,4,0,1015.56,1,0,1,0,0,0,0,0,1
21,275.0,0,0,2,5,17103.45,3,1,0,0,0,0,1,0,0
32,310.0,1,1,1,4,1329.51,3,0,0,0,1,1,0,0,0
20,490.0,1,1,0,5,1618.89,3,0,1,0,0,0,0,0,1
6,345.0,1,1,1,4,2503.41,3,0,1,0,0,0,0,1,0
19,370.0,1,1,0,5,1924.65,3,0,0,1,0,0,1,0,0
6,260.0,1,0,1,4,2323.23,2,0,1,0,0,0,0,0,1
28,345.0,1,0,3,4,6431.88,1,1,0,0,0,0,1,0,0
23,360.0,1,1,0,5,1198.47,1,1,0,0,0,0,0,0,1
4,195.0,0,0,2,5,8790.6,0,1,0,0,0,0,0,1,0
19,255.0,1,0,2,5,6606.6,2,0,0,0,1,0,0,1,0
17,405.0,1,1,2,5,1638.0,1,0,1,0,0,0,0,0,1
21,265.0,0,1,4,0,2582.58,1,1,0,0,0,0,1,0,0
29,215.0,0,1,0,2,1801.8,0,0,0,1,0,0,1,0,0
19,375.0,1,0,4,2,10810.8,3,0,0,0,1,0,1,0,0
6,320.0,1,0,5,3,3387.93,1,0,0,0,1,0,1,0,0
4,475.0,1,1,4,2,2246.79,2,1,0,0,0,0,0,0,1
21,480.0,1,1,4,2,2874.69,1,1,0,0,0,0,0,0,1
21,190.0,0,1,2,5,2203.11,3,0,0,1,0,1,0,0,0
4,185.0,0,1,0,0,3106.74,3,0,0,1,0,1,0,0,0
27,195.0,0,1,0,0,1643.46,2,0,0,1,0,1,0,0,0
16,380.0,1,1,4,2,3139.5,1,0,0,0,1,1,0,0,0
21,185.0,0,1,0,0,1638.0,0,0,0,1,0,1,0,0,0
19,335.0,1,0,2,3,6224.4,1,0,0,1,0,1,0,0,0
4,220.0,0,0,1,4,7234.5,1,0,1,0,0,0,0,1,0
3,390.0,1,0,4,2,5490.03,3,0,0,1,0,0,0,0,1
27,195.0,0,1,0,2,854.49,0,0,0,1,0,1,0,0,0
15,220.0,1,0,0,2,4662.84,1,0,0,0,1,0,0,1,0
27,225.0,0,1,2,5,2940.21,2,0,0,1,0,0,1,0,0
29,220.0,0,1,4,0,1801.8,0,0,0,1,0,0,1,0,0
12,460.0,1,1,1,0,4812.99,2,0,1,0,0,1,0,0,0
29,220.0,0,1,1,4,2205.84,2,0,1,0,0,0,0,1,0
15,255.0,1,0,0,5,4897.62,1,0,0,1,0,0,0,0,1
9,530.0,1,0,0,5,5814.9,3,0,1,0,0,0,0,0,1
6,285.0,1,0,4,0,3518.97,3,0,0,1,0,0,1,0,0
4,185.0,0,1,0,2,4226.04,2,0,0,1,0,1,0,0,0
29,210.0,0,0,0,2,8506.68,1,0,0,1,0,0,1,0,0
9,545.0,1,0,0,5,6087.9,3,0,1,0,0,0,0,0,1
27,225.0,0,1,2,5,2538.9,0,0,0,1,0,0,1,0,0
9,565.0,1,0,0,5,7835.1,3,0,1,0,0,0,0,1,0
23,500.0,1,1,0,5,1334.97,1,1,0,0,0,0,0,1,0
16,340.0,1,0,4,0,4395.3,3,0,0,1,0,1,0,0,0
12,460.0,1,1,1,0,5053.23,0,0,1,0,0,1,0,0,0
15,215.0,1,0,0,2,4676.49,3,0,0,0,1,0,0,1,0
6,385.0,1,0,4,2,7117.11,3,0,0,1,0,0,1,0,0
21,185.0,0,1,0,0,2162.16,1,0,0,1,0,1,0,0,0
19,405.0,1,0,0,5,21152.04,0,0,0,1,0,1,0,0,0
9,390.0,1,1,2,5,1719.9,1,0,1,0,0,0,0,1,0
19,500.0,2,1,0,5,3767.4,3,1,0,0,0,0,0,0,1
23,480.0,1,0,4,0,3573.57,0,0,0,1,0,1,0,0,0
28,445.0,1,0,3,4,6606.6,2,1,0,0,0,0,1,0,0
3,475.0,1,0,4,2,4231.5,2,0,0,0,1,0,0,1,0
1,560.0,1,0,0,3,7054.32,0,0,0,1,0,0,1,0,0
21,420.0,1,1,4,2,2648.1,3,1,0,0,0,0,0,0,1
4,570.0,1,1,0,5,3166.8,2,0,0,0,1,1,0,0,0
16,520.0,2,0,4,2,6879.6,3,1,0,0,0,0,0,0,1
12,430.0,1,0,1,0,13226.85,0,0,1,0,0,0,0,0,1
16,365.0,1,0,0,2,5129.67,3,1,0,0,0,0,0,0,1
16,400.0,1,0,4,0,4395.3,1,0,0,1,0,1,0,0,0
20,555.0,1,1,0,5,3259.62,2,0,0,0,1,1,0,0,0
20,230.0,0,1,0,0,1354.08,2,0,1,0,0,0,0,1,0
21,190.0,0,0,2,5,6972.42,2,0,0,1,0,1,0,0,0
16,480.0,1,0,4,2,4340.7,3,1,0,0,0,0,0,0,1
20,205.0,0,1,2,5,1405.95,0,0,0,1,0,0,1,0,0
29,300.0,0,0,0,0,14018.55,2,0,1,0,0,1,0,0,0
16,335.0,1,0,4,0,4362.54,0,0,0,1,0,1,0,0,0
19,400.0,1,0,2,3,6115.2,2,0,0,0,1,1,0,0,0
4,225.0,0,0,4,4,5924.1,1,0,1,0,0,0,0,1,0
23,300.0,1,0,2,5,4078.62,2,1,0,0,0,0,0,1,0
19,255.0,1,0,0,2,5105.1,0,0,0,0,1,0,0,1,0
16,565.0,2,0,4,5,9418.5,3,0,0,0,1,1,0,0,0
2,300.0,0,1,3,1,2869.23,2,0,1,0,0,1,0,0,0
16,360.0,1,1,0,2,4313.4,2,1,0,0,0,0,0,0,1
29,300.0,0,1,0,0,4204.2,2,0,1,0,0,1,0,0,0
9,545.0,1,0,0,5,8517.6,3,0,1,0,0,0,0,0,1
15,490.0,1,1,4,2,1891.89,3,0,0,0,1,1,0,0,0
0,385.0,1,1,0,5,1119.3,1,0,1,0,0,0,0,0,1
21,270.0,0,1,4,0,2568.93,0,1,0,0,0,0,1,0,0
19,365.0,1,0,4,0,5951.4,3,0,0,1,0,0,0,0,1
29,225.0,0,0,0,2,10537.8,0,0,1,0,0,0,0,1,0
19,475.0,2,0,0,5,8763.3,1,0,1,0,0,0,0,0,1
19,415.0,1,0,0,5,5023.2,0,0,0,0,1,0,1,0,0
19,240.0,1,0,0,2,4449.9,2,0,0,1,0,0,0,0,1
20,230.0,0,1,4,0,1272.18,2,0,1,0,0,0,0,1,0
22,445.0,1,0,0,5,8198.19,0,0,0,0,1,0,0,1,0
29,220.0,0,0,4,0,12443.34,3,0,1,0,0,0,0,1,0
16,380.0,1,0,4,2,3985.8,2,0,0,0,1,1,0,0,0
4,190.0,0,1,4,0,3144.96,3,1,0,0,0,0,0,1,0
7,195.0,0,1,0,0,3166.8,0,0,0,1,0,0,1,0,0
17,525.0,1,0,1,0,7616.7,0,0,0,0,1,0,1,0,0
8,285.0,1,0,0,5,5828.55,2,0,0,1,0,0,0,0,1
19,235.0,1,1,0,2,1801.8,2,0,0,0,1,0,0,1,0
29,220.0,0,0,0,2,11056.5,2,0,1,0,0,0,0,1,0
6,310.0,1,1,1,4,1509.69,0,0,1,0,0,0,0,1,0
28,530.0,1,1,4,5,6142.5,0,1,0,0,0,0,1,0,0
12,540.0,1,0,1,0,10600.59,2,0,1,0,0,0,0,0,1
29,220.0,0,1,4,0,1583.4,3,0,1,0,0,0,0,1,0
20,285.0,0,1,3,1,1621.62,1,1,0,0,0,0,1,0,0
21,200.0,0,1,2,5,3985.8,2,0,0,0,1,1,0,0,0
21,185.0,0,1,4,4,1684.41,2,0,0,1,0,1,0,0,0
23,305.0,1,0,0,5,2874.69,1,1,0,0,0,0,0,1,0
16,420.0,1,1,0,3,2110.29,1,1,0,0,0,0,0,0,1
4,185.0,0,1,4,4,1635.27,2,1,0,0,0,0,0,1,0
16,340.0,1,1,0,2,1474.2,3,0,0,1,0,1,0,0,0
19,485.0,1,0,0,5,4673.76,3,1,0,0,0,0,0,1,0
16,360.0,1,0,0,2,4340.7,0,1,0,0,0,0,0,0,1
29,215.0,0,1,2,5,2274.09,0,0,0,1,0,0,1,0,0
21,185.0,0,0,2,5,7753.2,1,0,0,1,0,1,0,0,0
19,415.0,1,1,0,5,1883.7,0,0,0,0,1,0,1,0,0
16,290.0,1,1,0,2,2904.72,1,1,0,0,0,0,0,1,0
19,245.0,1,1,4,0,1635.27,2,0,0,1,0,0,0,0,1
4,390.0,1,0,4,0,7589.4,0,1,0,0,0,0,0,0,1
17,350.0,1,1,4,0,1911.0,0,0,0,1,0,0,1,0,0
9,515.0,1,0,4,2,5378.1,0,0,0,1,0,0,1,0,0
20,310.0,0,1,2,5,2257.71,2,0,1,0,0,1,0,0,0
7,235.0,0,1,0,0,1045.59,1,0,1,0,0,0,0,1,0
29,225.0,0,1,2,5,1911.0,2,0,1,0,0,0,0,1,0
19,365.0,1,0,0,5,5143.32,3,0,0,1,0,0,1,0,0
23,480.0,1,1,4,0,1094.73,0,0,0,1,0,1,0,0,0
1,550.0,1,0,0,3,5473.65,3,0,0,0,1,0,1,0,0
4,565.0,1,0,1,0,6415.5,2,0,0,0,1,1,0,0,0
19,240.0,1,0,1,4,4438.98,3,0,0,1,0,0,0,0,1
7,215.0,0,1,0,0,1233.96,2,0,1,0,0,0,0,1,0
4,210.0,0,0,0,0,7578.48,2,0,0,1,0,0,1,0,0
19,415.0,1,0,0,5,5077.8,1,0,0,0,1,0,1,0,0
9,345.0,1,0,4,2,4504.5,0,0,0,0,1,0,0,1,0
19,415.0,1,0,0,5,6524.7,1,0,0,0,1,0,1,0,0
20,285.0,0,1,3,1,2869.23,0,1,0,0,0,0,1,0,0
20,210.0,0,1,0,5,1790.88,3,0,0,1,0,0,1,0,0
21,190.0,0,0,2,5,7253.61,1,0,0,1,0,1,0,0,0
19,425.0,1,1,3,4,3082.17,1,1,0,0,0,0,0,0,1
29,210.0,0,0,0,2,10728.9,0,0,0,1,0,0,1,0,0
4,380.0,1,0,0,5,7589.4,0,1,0,0,0,0,0,0,1
21,255.0,0,0,2,5,7914.269999999999,1,0,0,0,1,1,0,0,0
28,570.0,1,1,3,0,2642.64,1,1,0,0,0,0,0,0,1
23,335.0,1,1,1,4,1365.0,2,0,0,1,0,1,0,0,0
4,485.0,1,0,4,2,7343.7,0,0,0,0,1,1,0,0,0
29,300.0,0,1,0,0,3256.89,0,0,1,0,0,1,0,0,0
2,395.0,1,1,0,2,1826.37,3,1,0,0,0,0,0,1,0
27,225.0,0,1,0,2,1225.77,1,0,0,1,0,0,1,0,0
6,345.0,1,0,1,4,3035.76,3,0,1,0,0,0,0,1,0
28,375.0,1,0,4,2,6025.11,0,1,0,0,0,0,0,1,0
9,465.0,1,0,4,2,4176.9,0,0,0,1,0,0,0,0,1
28,525.0,1,1,4,5,6279.0,2,1,0,0,0,0,1,0,0
18,520.0,1,0,4,0,3931.2,0,0,0,1,0,0,1,0,0
19,515.0,1,0,1,0,7289.1,3,0,1,0,0,1,0,0,0
29,230.0,0,1,4,4,1547.91,1,0,1,0,0,0,0,1,0
4,190.0,0,0,2,5,8959.86,1,0,0,1,0,1,0,0,0
25,535.0,1,1,1,0,3955.77,2,1,0,0,0,0,0,0,1
28,440.0,1,0,3,4,6429.15,1,1,0,0,0,0,1,0,0
29,210.0,0,0,2,5,10540.53,3,0,0,1,0,0,1,0,0
29,285.0,0,0,2,5,10622.43,1,1,0,0,0,0,1,0,0
23,405.0,1,0,4,2,3677.31,1,1,0,0,0,0,0,0,1
29,220.0,0,0,4,0,11056.5,2,0,1,0,0,0,0,1,0
21,310.0,0,1,2,5,5468.19,3,0,1,0,0,1,0,0,0
19,355.0,1,0,4,2,8408.4,1,0,0,0,1,0,1,0,0
22,275.0,1,0,4,0,4870.32,0,0,0,0,1,0,0,1,0
23,495.0,1,0,4,2,2891.07,3,1,0,0,0,0,0,1,0
0,470.0,1,0,4,2,9333.87,1,0,1,0,0,0,0,0,1
19,315.0,1,0,2,5,6298.11,1,0,1,0,0,0,0,1,0
4,555.0,1,0,4,0,7371.0,1,0,1,0,0,0,0,0,1
14,360.0,1,1,4,0,2476.11,2,0,1,0,0,0,0,0,1
29,350.0,0,0,0,0,13322.4,1,0,1,0,0,1,0,0,0
16,520.0,1,0,0,5,3909.36,3,1,0,0,0,0,0,1,0
16,390.0,1,0,0,5,3824.73,1,1,0,0,0,0,0,1,0
12,570.0,1,0,1,0,6500.13,2,0,1,0,0,0,0,0,1
4,555.0,1,0,1,0,7343.7,3,0,0,0,1,1,0,0,0
29,515.0,1,1,1,0,2948.4,3,0,0,0,1,1,0,0,0
20,240.0,0,1,4,4,783.51,1,0,1,0,0,0,0,1,0
4,195.0,0,0,0,2,8790.6,3,1,0,0,0,0,0,1,0
9,495.0,1,0,0,3,7179.9,0,0,0,0,1,0,1,0,0
19,215.0,1,1,2,5,1536.99,0,0,0,1,0,0,0,0,1
19,415.0,1,0,2,3,10455.9,0,0,0,1,0,1,0,0,0
19,335.0,1,0,0,2,6306.3,2,0,1,0,0,0,0,1,0
21,270.0,0,0,4,0,8411.13,0,1,0,0,0,0,1,0,0
11,305.0,1,1,0,5,2724.54,2,0,0,0,1,0,1,0,0
7,220.0,0,1,4,4,1545.18,2,0,1,0,0,0,0,1,0
7,220.0,0,1,4,4,1984.71,1,0,1,0,0,0,0,1,0
9,510.0,1,0,4,0,8080.8,0,0,1,0,0,0,0,1,0
15,220.0,1,0,2,5,4654.65,1,0,0,0,1,0,0,1,0
27,225.0,0,1,4,0,1225.77,1,0,0,1,0,0,1,0,0
29,275.0,0,1,0,5,3401.58,0,1,0,0,0,0,1,0,0
17,560.0,2,0,0,5,10019.1,2,0,0,0,1,1,0,0,0
9,385.0,1,1,4,2,2184.0,2,0,0,1,0,0,1,0,0
29,210.0,0,0,2,3,8506.68,3,0,0,1,0,0,1,0,0
17,560.0,2,0,0,5,9991.8,0,0,0,0,1,1,0,0,0
28,440.0,1,1,3,4,2470.65,1,1,0,0,0,0,1,0,0
29,215.0,0,1,2,5,1902.81,2,0,0,1,0,0,1,0,0
29,230.0,0,1,0,0,1501.5,0,0,1,0,0,0,0,1,0
4,185.0,0,0,0,2,11799.06,3,0,0,1,0,1,0,0,0
23,300.0,1,1,2,5,1657.11,0,1,0,0,0,0,0,1,0
28,485.0,1,0,0,5,4389.84,2,0,0,0,1,0,1,0,0
29,225.0,0,1,4,4,1130.22,1,0,1,0,0,0,0,1,0
29,220.0,0,1,4,0,1747.2,0,0,1,0,0,0,0,1,0
23,300.0,1,0,2,5,5165.16,1,1,0,0,0,0,0,1,0
19,330.0,1,0,4,0,4477.2,0,0,0,1,0,0,0,0,1
0,400.0,1,0,4,2,8484.84,1,0,0,0,1,0,1,0,0
4,195.0,0,0,2,5,8790.6,3,1,0,0,0,0,0,1,0
22,240.0,1,0,0,2,4873.05,3,0,0,0,1,0,0,1,0
16,330.0,1,0,1,0,4302.48,3,0,0,0,1,0,0,1,0
29,220.0,0,1,4,0,1116.57,3,0,1,0,0,0,0,1,0
16,500.0,1,0,4,0,4488.12,1,0,0,1,0,1,0,0,0
16,390.0,1,0,0,5,3816.54,2,1,0,0,0,0,0,1,0
29,220.0,0,1,4,0,1911.0,2,0,1,0,0,0,0,1,0
27,195.0,0,1,2,5,1408.68,3,1,0,0,0,0,0,1,0
22,250.0,1,0,0,2,4873.05,1,0,0,0,1,0,0,1,0
6,340.0,1,1,1,4,1531.53,3,0,1,0,0,0,0,1,0
0,485.0,1,0,4,2,9246.51,3,0,1,0,0,0,0,0,1
4,190.0,0,1,4,4,3106.74,3,0,0,1,0,1,0,0,0
16,355.0,1,0,0,5,4149.6,3,0,0,0,1,1,0,0,0
22,415.0,2,0,0,5,11419.59,3,0,0,0,1,0,0,1,0
21,265.0,0,0,4,0,10155.6,2,1,0,0,0,0,1,0,0
16,245.0,1,0,0,2,3846.57,1,1,0,0,0,0,0,1,0
29,210.0,0,1,2,5,1801.8,0,0,0,1,0,0,1,0,0
29,215.0,0,0,4,0,8506.68,3,0,0,1,0,0,1,0,0
21,190.0,0,0,0,0,7253.61,1,0,0,1,0,1,0,0,0
16,330.0,1,0,0,5,4368.0,2,0,0,0,1,0,0,1,0
29,290.0,0,0,0,0,13322.4,3,0,1,0,0,1,0,0,0
19,325.0,1,0,2,5,8217.3,3,0,1,0,0,0,0,1,0
21,185.0,0,1,5,5,2402.4,3,0,0,1,0,1,0,0,0
4,545.0,1,0,4,2,7589.4,2,1,0,0,0,0,0,0,1
6,285.0,1,0,1,4,2328.69,3,0,1,0,0,0,0,0,1
20,555.0,1,1,0,5,1900.08,2,0,0,0,1,1,0,0,0
21,245.0,0,1,0,2,1457.82,1,0,0,1,0,1,0,0,0
21,185.0,0,0,4,4,7207.2,2,0,0,1,0,1,0,0,0
4,185.0,0,1,4,0,1703.52,1,1,0,0,0,0,0,1,0
23,405.0,1,0,4,2,3931.2,2,1,0,0,0,0,0,0,1
4,465.0,1,0,4,0,7589.4,2,1,0,0,0,0,0,0,1
18,360.0,1,1,0,2,1763.58,3,0,1,0,0,0,0,1,0
21,200.0,0,1,2,5,3660.93,2,0,0,0,1,1,0,0,0
2,300.0,0,1,3,3,2694.51,2,0,1,0,0,1,0,0,0
15,380.0,1,0,0,5,7330.05,3,0,0,1,0,1,0,0,0
0,455.0,1,0,4,2,8138.13,0,0,1,0,0,0,0,1,0
4,185.0,0,1,0,0,1228.5,0,0,0,1,0,1,0,0,0
15,195.0,0,1,2,5,3835.65,3,0,0,0,1,1,0,0,0
15,280.0,1,0,0,2,4690.14,3,0,0,0,1,0,0,1,0
19,425.0,1,0,3,4,7835.1,0,1,0,0,0,0,0,0,1
6,270.0,1,0,4,0,2325.96,2,0,1,0,0,0,0,0,1
6,290.0,1,0,4,0,3660.93,1,0,0,1,0,0,1,0,0
19,335.0,1,0,2,3,4722.9,0,0,0,1,0,1,0,0,0
16,365.0,1,0,4,0,4348.89,0,0,0,1,0,1,0,0,0
0,455.0,1,0,4,2,8299.2,2,0,1,0,0,0,0,1,0
9,390.0,1,0,2,5,6606.6,2,0,1,0,0,0,0,1,0
29,275.0,0,1,2,5,3297.84,3,1,0,0,0,0,1,0,0
0,420.0,1,0,0,5,8151.78,1,0,1,0,0,0,0,1,0
21,355.0,1,1,4,0,2216.76,1,1,0,0,0,0,0,1,0
23,360.0,1,0,4,0,3652.74,1,0,0,0,1,1,0,0,0
4,190.0,0,1,2,5,1668.03,1,0,0,1,0,1,0,0,0
19,570.0,2,0,0,3,7780.5,2,0,0,0,1,1,0,0,0
9,555.0,1,0,4,0,4914.0,0,0,1,0,0,0,0,1,0
2,305.0,0,1,3,3,2500.68,3,0,1,0,0,1,0,0,0
15,305.0,1,0,0,2,4665.57,1,0,0,0,1,0,0,1,0
29,210.0,0,0,2,3,10513.23,2,0,0,1,0,0,1,0,0
5,495.0,1,0,4,2,2159.43,3,0,0,0,1,0,0,1,0
22,260.0,1,0,0,2,4539.99,0,0,0,1,0,0,0,0,1
19,235.0,1,1,0,2,2364.18,2,0,0,0,1,0,0,1,0
20,430.0,1,1,4,0,1340.43,3,0,1,0,0,0,0,1,0
16,400.0,1,0,0,2,4395.3,1,0,0,1,0,1,0,0,0
6,355.0,1,1,5,1,1162.98,3,0,0,1,0,0,1,0,0
29,215.0,0,0,0,2,8615.88,1,0,0,1,0,0,1,0,0
4,250.0,0,0,2,5,8998.08,1,0,0,1,0,1,0,0,0
8,370.0,1,0,4,0,6309.03,2,0,0,0,1,0,0,1,0
21,190.0,0,0,4,4,7379.19,2,0,0,1,0,1,0,0,0
15,220.0,1,0,2,5,4635.54,1,0,0,0,1,0,0,1,0
29,275.0,0,0,2,5,10622.43,3,1,0,0,0,0,1,0,0
18,345.0,1,0,0,2,7985.25,2,0,1,0,0,0,0,0,1
21,185.0,0,1,4,4,1665.3,2,0,0,1,0,1,0,0,0
4,210.0,0,0,0,0,7624.89,2,0,0,1,0,0,1,0,0
6,295.0,1,0,4,0,3513.51,2,0,0,1,0,0,1,0,0
4,475.0,1,1,4,2,2246.79,1,1,0,0,0,0,0,0,1
21,275.0,0,1,2,5,5754.84,3,1,0,0,0,0,1,0,0
19,340.0,1,1,0,2,2364.18,2,0,0,0,1,0,0,1,0
16,565.0,1,1,4,2,1938.3,3,1,0,0,0,0,0,0,1
15,520.0,1,0,4,5,7403.76,3,0,0,1,0,1,0,0,0
29,220.0,0,1,1,4,1288.56,1,0,1,0,0,0,0,1,0
19,440.0,1,0,4,2,6825.0,3,0,0,1,0,0,1,0,0
23,360.0,1,1,4,0,2839.2,0,0,0,0,1,1,0,0,0
29,220.0,0,0,0,2,10286.64,1,0,1,0,0,0,0,1,0
15,205.0,1,1,4,0,1315.86,3,0,0,1,0,0,0,0,1
15,265.0,1,0,4,0,5001.36,3,0,0,1,0,0,0,0,1
17,515.0,1,0,1,0,7616.7,1,0,0,0,1,0,1,0,0
20,310.0,0,1,2,5,1911.0,0,0,1,0,0,1,0,0,0
15,290.0,1,0,4,0,4911.27,1,0,0,1,0,0,0,0,1
17,365.0,1,0,2,5,8162.7,0,0,1,0,0,0,0,1,0
20,240.0,0,1,4,4,783.51,3,0,1,0,0,0,0,1,0
6,385.0,1,1,4,2,1698.06,3,0,0,1,0,0,1,0,0
4,190.0,0,1,2,5,1225.77,0,0,0,1,0,1,0,0,0
20,205.0,0,1,0,2,1132.95,1,0,0,1,0,0,1,0,0
23,335.0,1,0,1,4,3794.7,2,0,0,1,0,1,0,0,0
16,480.0,1,0,4,2,4395.3,2,0,0,1,0,1,0,0,0
